collection,source_product,source_category,similar_products,similar_categories,similarity_scores,validation_status,error_type
shortsleeve,남성 요크 배색 티셔츠 HD2MTS007WH,반팔,"['남성 요크 배색 티셔츠 HD2MTS007WH', '머슬핏 케이블 카라넥 반팔 니트 A212', 'MEN MAMACOMMA SHIRTS_NMTCM23301YGX', 'CYCLING HALF SLEEVE COLLARED T-SHIRT (DARK SKYBLUE)', '헨리넥 사선 컬러 블록 티셔츠 CFS20MKRT401', '남성 소로나 카라반팔티']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(95.77), np.float64(79.48), np.float64(70.91), np.float64(68.28), np.float64(68.0), np.float64(67.71)]",success,
shortsleeve,남성 자수 로고 앤 라인 티셔츠 _라이트 블루_A414130107,반팔,"['남성 자수 로고 앤 라인 티셔츠 _라이트 블루_A414130107', 'AC1701 티셔츠', 'CAVY_little lasting 반팔 티셔츠 (민트)', '[24SS] LKS41358아이보리 컬러블록 반팔 티셔츠', '[무료반품] 소로나 그래픽 티셔츠 MT-X362', '[남성] 투발루 티_다크 인디고 VR14321050']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(98.7), np.float64(80.11), np.float64(79.21), np.float64(79.15), np.float64(78.16), np.float64(77.99)]",success,
shortsleeve,남성 컬러티핑 카라티 (NEON GREEN),반팔,"['남성 컬러티핑 카라티 (NEON GREEN)', 'HONEYCOMB POLO T-SHIRTS_NMTCM24406YEX', 'COLLAR T-SHIRT - BLACK (P242MPL510)', '오픈 카라 코튼 티셔츠 2 COLOR', '[남성] 에이스 폴로 _라이트 베이지_VR14121134', 'Gneedlepoint halfT - White']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(98.16), np.float64(84.08), np.float64(81.79), np.float64(77.05), np.float64(75.54), np.float64(74.98)]",success,
shortsleeve,남성 토널 블로킹 폴로 반팔 티셔츠(J325372-BEH),반팔,"['남성 토널 블로킹 폴로 반팔 티셔츠(J325372-BEH)', '무지 반팔 티셔츠', '오픈 카라 코튼 티셔츠 2 COLOR', '코튼 라운드 티셔츠 [블랙]', 'P2407 메쉬배색 기능성 오버핏반팔 [블랙]', '드라이 머슬핏 반팔 6컬러']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(99.26), np.float64(79.96), np.float64(77.54), np.float64(76.8), np.float64(76.61), np.float64(76.44)]",success,
shortsleeve,남성 티셔츠 DC705WMST,반팔,"['남성 티셔츠 DC705WMST', 'X-Ray 그래픽 면 티셔츠 화이트', '화이트 아크 티셔츠', 'UNISEX 피마코튼 베이직 반소매 화이트(FCD2TS122M)', '겟하빗 티셔츠 화이트', '피그먼트 아크 티셔츠']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(97.42), np.float64(79.73), np.float64(79.09), np.float64(76.97), np.float64(76.95), np.float64(76.57)]",success,
shortsleeve,남성 폴라티 스트라이프 슬림 반목티 반팔 목티 상의니트 티류으스,반팔,"['남성 폴라티 스트라이프 슬림 반목티 반팔 목티 상의니트 티류으스', '숄더 포인트 단추 단가라 티셔츠 CXS21MKRT491', '오버 윙클 미들넥 하프 티셔츠 (블랙)', '포켓 스트라이프 라운드티셔츠 CXS21MKRT470', '탑텐 공용 면 쓰리팩 반팔 티셔츠 MSE5TS3001', '짐 머슬핏 코어 숏 슬리브 [블랙]']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(99.02), np.float64(77.54), np.float64(75.5), np.float64(74.5), np.float64(74.3), np.float64(71.97)]",success,
shortsleeve,남성 폴리 절개변형 티셔츠 DM42ST41_WINE,반팔,"['남성 폴리 절개변형 티셔츠 DM42ST41_WINE', 'HONEYCOMB POLO T-SHIRTS_NMTCM24406YEX', '남성 컬러티핑 카라티 (NEON GREEN)', '[남성] 에이스 폴로 _라이트 베이지_VR14121134', '남성 토널 블로킹 폴로 반팔 티셔츠(J325372-BEH)', '베이직 피케 티셔츠 MW3ME174']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(97.95), np.float64(75.32), np.float64(75.11), np.float64(71.25), np.float64(69.32), np.float64(68.3)]",success,
shortsleeve,남여공용 마운틴 반소매 티셔츠[YELLOW](UA5ST1B_75),반팔,"['남여공용 마운틴 반소매 티셔츠[YELLOW](UA5ST1B_75)', 'PALM TREE ROUND LOGO TEE (WHITE)', '스티커 티셔츠 하프 - 피스타치오', 'Alarm - Lemon  T-shirts', 'MINT CANDY BEAR LOGO 티셔츠 - 옐로우', 'NH GEMINI 오버핏 반팔 (GAS2-3NH1139)']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(98.15), np.float64(83.16), np.float64(81.81), np.float64(81.77), np.float64(81.63), np.float64(81.08)]",success,
shortsleeve,낫크립 오버핏 반팔 티셔츠,반팔,"['낫크립 오버핏 반팔 티셔츠', '후이즈트렌드 오버핏 반팔 티셔츠', '3DG 반팔 티셔츠', '크립입체 반팔 티셔츠', '20수 러브 반팔 티셔츠 블루', '005 블루라벨 티셔츠 네이비']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(97.46), np.float64(79.91), np.float64(76.58), np.float64(76.41), np.float64(68.6), np.float64(67.7)]",success,
shortsleeve,네이처 오버핏 반팔티셔츠_YD2053TSOT,반팔,"['네이처 오버핏 반팔티셔츠_YD2053TSOT', '네이처 오버핏 반팔티셔츠_YD2053TSOV', '어드벤쳐 오버핏 반팔티셔츠_YD2018TSBU', '익스플러 오버핏 반팔티셔츠_YD2034TSBU', '레안보우 캠핑 오버핏 반팔티셔츠_YD2031TSGR', '낙타 캠핑 오버핏 반팔티셔츠_YD2043TSWH']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(98.83), np.float64(93.98), np.float64(79.47), np.float64(76.87), np.float64(76.15), np.float64(75.57)]",success,
shortsleeve,네이처 오버핏 반팔티셔츠_YD2053TSOV,반팔,"['네이처 오버핏 반팔티셔츠_YD2053TSOV', '네이처 오버핏 반팔티셔츠_YD2053TSOT', '어드벤쳐 오버핏 반팔티셔츠_YD2018TSBU', '문 나이트 오버핏 반팔티셔츠_YD2033TSOV', '우드하우스 캠핑 오버핏 반팔티셔츠_YD2032TSOV', '캠핑 로드2 오버핏 반팔티셔츠_YD2044TSOV']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(98.9), np.float64(93.36), np.float64(82.25), np.float64(80.15), np.float64(79.42), np.float64(79.39)]",success,
shortsleeve,노 플레넷 프린트 티셔츠 [화이트],반팔,"['노 플레넷 프린트 티셔츠 [화이트]', 'ISLANDS 그래픽 반팔티-White', 'HR cartoon short tshirt black 카툰 블랙 반팔티셔츠', 'WHITE TEES (155)', 'PALM TREE ROUND LOGO TEE (WHITE)', '페이스 반팔 티셔츠 화이트']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(97.6), np.float64(80.3), np.float64(77.73), np.float64(77.2), np.float64(76.58), np.float64(75.84)]",success,
shortsleeve,노스텔지아 피그먼트 티셔츠_차콜,반팔,"['노스텔지아 피그먼트 티셔츠_차콜', '레터링 로고  엠블럼 라운드 넥  15수 면 반팔 티셔츠_네이비', '스페이스 투어 오버사이즈 티셔츠 [그레이]', '피그먼트 백스티치 오버핏 반팔티셔츠 챠콜', '[틸틸] 오버핏 티셔츠 (챠콜)', '히든 캐치 피그먼트 반팔 티셔츠 차콜']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(94.69), np.float64(70.9), np.float64(66.19), np.float64(65.4), np.float64(64.9), np.float64(64.88)]",success,
shortsleeve,뉴콜렉션 20수 오버핏 반팔티셔츠 [네이비],반팔,"['뉴콜렉션 20수 오버핏 반팔티셔츠 [네이비]', 'NAVY  HALF SLEEVE TEE (WHITE)', 'BLUE TEES (149)', '스몰로고 반팔티 [NAVY]', '후이즈트렌드 오버핏 반팔 티셔츠', 'S 레터링 로고 테디 반팔 인디핑크']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(96.6), np.float64(77.58), np.float64(77.46), np.float64(76.01), np.float64(75.12), np.float64(74.82)]",success,
shortsleeve,더블라인 스택로고 크롭티 화이트,반팔,"['더블라인 스택로고 크롭티 화이트', '투 하트 시즌 로고 크롭티 화이트', '바이오 실켓 PBC 반팔티셔츠-네이비', 'Sports 96 Lace Crop Top - Charcoal', 'YK YKC 오벌 크롭티-화이트', '페이져  티셔츠 (화이트)']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(100.0), np.float64(71.94), np.float64(68.25), np.float64(67.05), np.float64(67.04), np.float64(65.41)]",success,
shortsleeve,더블인텐션 01_CRCT,반팔,"['더블인텐션 01_CRCT', '더블인텐션 03_WHCT', '더블인텐션 03_CRCT', '더블인텐션 02_MICT', 'HR smile hungry short tshirt white 스마일 헝그리 화이트 반팔티', 'HAND WORK BACK SMILE T-SHIRTS_WH']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(97.56), np.float64(85.35), np.float64(85.2), np.float64(81.95), np.float64(79.17), np.float64(77.69)]",success,
shortsleeve,더블인텐션 02_MICT,반팔,"['더블인텐션 02_MICT', '더블인텐션 01_CRCT', 'HR smile hungry short tshirt white 스마일 헝그리 화이트 반팔티', '라이프 이즈 어 저니_CRCT', 'Smile Emoticon 오버핏 반팔티셔츠 (WS007) 화이트', 'CAVY_little lasting 반팔 티셔츠 (민트)']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(96.49), np.float64(82.89), np.float64(79.45), np.float64(77.92), np.float64(77.92), np.float64(76.72)]",success,
shortsleeve,더블인텐션 03_CRCT,반팔,"['더블인텐션 03_CRCT', '더블인텐션 03_WHCT', '더블인텐션 01_CRCT', '아키픽처 01_WHCT', '라이프 이즈 어 저니_CRCT', '더블인텐션 02_MICT']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(97.23), np.float64(93.63), np.float64(86.78), np.float64(72.66), np.float64(72.24), np.float64(71.62)]",success,
shortsleeve,더블인텐션 03_WHCT,반팔,"['더블인텐션 03_WHCT', '더블인텐션 03_CRCT', '더블인텐션 01_CRCT', '아키픽처 01_WHCT', 'SALOME & JOHN 02_WMT', '트라이 앵글 47-01_WHMT']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(98.3), np.float64(91.22), np.float64(84.4), np.float64(76.06), np.float64(74.15), np.float64(73.95)]",success,
shortsleeve,더재클린빅사이즈티셔츠남성의류큰옷남자반팔티티캐주얼오버핏라운드,반팔,"['더재클린빅사이즈티셔츠남성의류큰옷남자반팔티티캐주얼오버핏라운드', '[SET] 빈티지 피그 그래픽 오버핏 하프 반팔티 5종  세트', '470g 헤비듀티 피그먼트 오버핏 반팔 티셔츠 차콜', '탑텐 공용 면 쓰리팩 반팔 티셔츠 MSE5TS3001', '로고 그래픽 티셔츠 NAES2-MKS120_110', 'Nuclear Tee - WHITE']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(98.45), np.float64(74.96), np.float64(74.64), np.float64(74.2), np.float64(74.05), np.float64(73.63)]",success,
shortsleeve,데일리 베이직 반소매 티셔츠  그린 (423642LY1M),반팔,"['데일리 베이직 반소매 티셔츠  그린 (423642LY1M)', '[남성] 투발루 티_다크 인디고 VR14321050', 'LIMA SILKET COTTON T-SHIRTS (KHAKI)', 'AC1701 티셔츠', 'STANDARD FIT BASIC HALF T-SHIRTS_WHITE', '베이직 유넥 실켓 코튼 티셔츠_WHITE']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(98.98), np.float64(84.25), np.float64(82.95), np.float64(81.66), np.float64(80.68), np.float64(80.28)]",success,
shortsleeve,동물 생사여탈 얼굴 똘똘이 벌꿀오소리 반팔 보면 해,반팔,"['동물 생사여탈 얼굴 똘똘이 벌꿀오소리 반팔 보면 해', 'HUH!! TEE [WHITE]', '큐빅달 반팔티셔츠 남녀공용 빅사이즈 S~4XL', 'HR® 0022 cross short sleeved tshirt black 반팔티', '면티 퍼플 40종 베르디베어 남자 여자 반팔티 곰돌이 티셔츠 남성 여성 반팔 커플티 빅사이즈 의류 옷 티', 'HR® 0029 untitled short sleeved tshirt black 반팔티']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(98.25), np.float64(69.99), np.float64(66.13), np.float64(64.88), np.float64(64.73), np.float64(64.15)]",success,
shortsleeve,드라이 머슬핏 반팔 6컬러,반팔,"['드라이 머슬핏 반팔 6컬러', '짐 머슬핏 코어 숏 슬리브 [블랙]', '스탠다드 무지 머슬핏 반팔티셔츠', 'P2407 메쉬배색 기능성 오버핏반팔 [블랙]', '짐 머슬핏 에어 숏 슬리브 [블랙]', '짐 머슬핏 에어 숏 슬리브 [카키]']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(97.55), np.float64(89.53), np.float64(86.99), np.float64(85.27), np.float64(85.23), np.float64(84.32)]",success,
shortsleeve,디저트 티셔츠 화이트,반팔,"['디저트 티셔츠 화이트', '아페토 반팔티 [핑크]', 'Hamburger Reicpe 그래픽 티셔츠 - 화이트', 'HR smile hungry short tshirt white 스마일 헝그리 화이트 반팔티', '기프트 테디베어 프린트 오버핏 반팔티 화이트', 'Burger Logo SS - White']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(95.59), np.float64(71.87), np.float64(70.47), np.float64(70.45), np.float64(69.45), np.float64(69.32)]",success,
shortsleeve,디클리셰 오버핏 반팔티셔츠 [블랙],반팔,"['디클리셰 오버핏 반팔티셔츠 [블랙]', 'EV E 로고 오버핏 반팔 티셔츠 (블랙)', '트라이 앵글 47-01_WHMT', '피그먼트 아크 티셔츠', '피올렛 티 MENS NAMAP730246', '무지 반팔 티셔츠']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(94.64), np.float64(73.08), np.float64(72.9), np.float64(72.66), np.float64(72.35), np.float64(72.08)]",success,
shortsleeve,디티비 그래픽 티셔츠 블랙,반팔,"['디티비 그래픽 티셔츠 블랙', '울티맨 심아웃 티셔츠 블랙 U3SST1315BK', 'Club Rule T-Shirts Black', '스케이트 바이탈 바이오넷 반팔 티셔츠 (블랙) VU241TS009', 'Q-LOGO 오버핏 반팔티 블랙', '박스 로고 티 화이트']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(93.31), np.float64(74.61), np.float64(74.29), np.float64(73.32), np.float64(73.24), np.float64(73.21)]",success,
shortsleeve,라모포그 오버핏 반팔 티셔츠,반팔,"['라모포그 오버핏 반팔 티셔츠', 'COLLAGE OVERSIZED TEE', 'PAINTING OVERSIZED T-SHIRT', '핑크 블라썸 오버핏 반팔 티셔츠_LTSS011WH', 'Gneedlepoint halfT - White', '그래픽 오버핏 반팔티 화이트']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(100.0), np.float64(76.62), np.float64(76.34), np.float64(75.87), np.float64(75.84), np.float64(75.19)]",success,
shortsleeve,라운드 로고 티셔츠 - 블랙,반팔,"['라운드 로고 티셔츠 - 블랙', 'MF 클래식 유넥 크롭 티-핑크', '에센셜 헨리넥 골지 반팔티_WHITE', 'T-SHAPED PINTUCK LINEN T-SHIRT_T416TP117', 'SR_Basic slim summer top_2color', 'ZEBRA LOGO CROPPED T-SHIRT WHITE']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(98.76), np.float64(81.53), np.float64(80.26), np.float64(80.03), np.float64(79.66), np.float64(79.2)]",success,
shortsleeve,라운드넥 반팔 블라우스(SA5SS90),반팔,"['라운드넥 반팔 블라우스(SA5SS90)', '라운지 티셔츠-화이트', '프론트 스모킹 반팔 블라우스(SZ5SS34)', '레이온 U넥 슬림티셔츠 AQ2CT482', '코튼 슬림핏 티셔츠_블랙', '로고 크롭 티셔츠 NAEU5-WKS330_110']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(98.83), np.float64(81.26), np.float64(80.2), np.float64(79.14), np.float64(78.42), np.float64(75.83)]",success,
shortsleeve,라운지 티셔츠-화이트,반팔,"['라운지 티셔츠-화이트', '로고 크롭 티셔츠 NAEU5-WKS330_110', 'STANDARD FIT BASIC HALF T-SHIRTS_WHITE', '레이온 U넥 슬림티셔츠 AQ2CT482', '베이직 유넥 실켓 코튼 티셔츠_WHITE', '라운드넥 반팔 블라우스(SA5SS90)']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(98.98), np.float64(86.88), np.float64(84.21), np.float64(84.13), np.float64(83.86), np.float64(82.69)]",success,
shortsleeve,라이프 이즈 어 저니_CRCT,반팔,"['라이프 이즈 어 저니_CRCT', '트로피칼 정글 01_CRCT', '아키픽처 02_WHCT', '스티커 티셔츠 하프 - 피스타치오', '아키픽처 01_WHCT', '서프 -  우키요에 02_CRCT']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(100.0), np.float64(83.38), np.float64(81.76), np.float64(80.83), np.float64(80.58), np.float64(80.48)]",success,
shortsleeve,라이프가드 02_FGCT,반팔,"['라이프가드 02_FGCT', 'X-Ray 그래픽 면 티셔츠 화이트', '라이프 이즈 어 저니_CRCT', '005 블루라벨 티셔츠 네이비', '스티커 티셔츠 하프 - 피스타치오', 'WHITE TEES (155)']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(97.4), np.float64(75.39), np.float64(75.08), np.float64(74.92), np.float64(74.7), np.float64(74.69)]",success,
shortsleeve,라인 크롭 티셔츠 (그린),반팔,"['라인 크롭 티셔츠 (그린)', '[여성]Minimal logo 반팔티셔츠 BK3981_민트', '오가닉 크루넥 반팔 티셔츠 (민트)', 'LIMA SILKET COTTON T-SHIRTS (BEIGE)', 'BUSTIER LAYERED T-SHIRT_2COLOR', '오버핏 로고 라이트 퍼플']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(100.0), np.float64(78.46), np.float64(75.53), np.float64(75.16), np.float64(75.14), np.float64(74.8)]",success,
shortsleeve,러브 2 티셔츠(화이트),반팔,"['러브 2 티셔츠(화이트)', 'PIECE LOVE PEACE TEE (WHITE)', 'WHITE TEES (155)', 'Sunny T-shirt (Light Gray)', '슬라이스 로고 반팔 티셔츠 (카키)', '[UNISEX]  LOVE SWITCH TSHIRT (WHITE)']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(97.53), np.float64(75.94), np.float64(74.94), np.float64(72.78), np.float64(72.61), np.float64(72.35)]",success,
shortsleeve,레드라인 반팔티 [BLACK],반팔,"['레드라인 반팔티 [BLACK]', '레드라인 반팔티 [WHITE]', '토미에키티 티셔츠 이토준지 산리오콜라보 반팔티', 'PUZZDE CRACK MANUAL GRAPHIC T-SHIRTS_WHITE', '(23SS)SMILE CAT IN A HAND FAN GREEN 크롭 반팔 티셔츠 화이트', 'HR® 0022 cross short sleeved tshirt black 반팔티']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(97.11), np.float64(89.66), np.float64(77.05), np.float64(76.0), np.float64(76.0), np.float64(75.62)]",success,
shortsleeve,레드라인 반팔티 [WHITE],반팔,"['레드라인 반팔티 [WHITE]', '레드라인 반팔티 [BLACK]', '연못 반팔티 [WHITE]', '(23SS)SMILE CAT IN A HAND FAN GREEN 크롭 반팔 티셔츠 화이트', '(23SS)DROP BEAR 크롭 반팔 티셔츠 화이트', 'PUZZDE CRACK MANUAL GRAPHIC T-SHIRTS_WHITE']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(97.0), np.float64(93.96), np.float64(77.36), np.float64(76.64), np.float64(75.75), np.float64(75.68)]",success,
shortsleeve,레몬 포인트 오버핏 반팔티셔츠_OTSS012GR,반팔,"['레몬 포인트 오버핏 반팔티셔츠_OTSS012GR', '헬로 베어 오버핏 반팔 티셔츠_OTSS002GR', '화이트 베어 오버핏 반팔 티셔츠_OTSS003GR', '헬시오렌지 반팔티 [NAVY]', '레안보우 캠핑 오버핏 반팔티셔츠_YD2031TSGR', '핑크솔트 캠핑 오버핏 반팔티셔츠_YD2025TSGR']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(98.57), np.float64(79.72), np.float64(75.52), np.float64(74.75), np.float64(73.03), np.float64(72.58)]",success,
